Nof commentators,Average Comments/commentators,Average length of comment (in words),Median length of comment (in words),Nof comments positive,Nof comments neutral,Nof comments negative,Tendency to positive comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to positive comments,Tendency to neutral comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to neutral comments,Tendency to negative comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to negative comments
157,1.1210191082802548,160.10795454545453,96.5,21,64,91,0.054334554334554336,143,0.09462759462759462,845,0.0,650
Text,Sentiment,main reaction amount,reaction amount,reactions,author
Der Initiant und Absender dieser Initiative ist bekannt GSOA Die Absicht ist offensichtlich eine weitere Schwächung der Armee auf heimtückische Art und Weise,['neutral'],jetzt bewerten,0,0
@Soldatin genau darum NEIN,['negative'],GENAU,11,16
Waffenexporte müssen um einiges gesteigert werden. Steuererleichterung fü Produzenten. Technologieerhalt.,['neutral'],jetzt bewerten,0,0
Frieden schaffen geht nur mit Waffen. Die Geschichte lehrt uns.,['neutral'],jetzt bewerten,0,0
Selbs wenn bei uns Null Koma nichts produziert würde hätte die geschätzten 1-2٪ auf das ganze einen Einfluss wie ein Mückenstich auf einem Dino. Die einzigen verlierer wären die Arbeiter. Kriegsmaterial besteht nicht nur aus Waffen und Munition da hängt sehr viel Wirtschaftliches dahinter.,['negative'],jetzt bewerten,0,0
Ein Land ohne Waffenproduktion ist bald ein Niemandsland. Was für eine Zeit kommt nach der Wohlstandsverdoofung?,['neutral'],jetzt bewerten,0,0
@Roberto verdoofung hat nichts mit Wohlstand zu tun im Gegenteil.,['neutral'],QUATSCH,28,34
"@Roberto Dann ""geniessen"" wir die verordnete Fröhlichkeit unter den stimm- und machtlosen kleineren EU-Geberländern in deren Reihen die meisten unserer Politiker uns führen wollen.",['neutral'],GENAU,14,16
Liebe Leute. Ein kurzer Appell an die Menschlichkeit. Setzen wir als Schweiz gemeinsam ein Zeichen der Solidarität - sagt Ja zur Initiative - wir können damit global etwas bezwecken! Diese Blutbäder mit gravierenden Folgen (zahlreiche Tote mit Hinterbliebenen Waisenkinder die fürs Leben gezeichnet sind Verletzte Ständiges Leben in Angst Heimatverlust )müssen endlich enden! So etwas sollte nicht von einem wohlhabenden Land wie unserem noch unterstützt werden!,['neutral'],jetzt bewerten,0,0
@Annina Es ist nicht die Waffe die den Schaden anrichtet sondern der Mensch dahinter der diese missbraucht. Dies sind dieselben Leute die Mädchen Säure ins Gesicht spritzen und mit Kleinlastwagen in Menschenmengen Fahren. Solange dort in der Denkweise nix passiert können wir abstimmen soviel wir wollen. – Es wird nix besser werden.,['negative'],GENAU,24,30
@Annina leider ist Krieg führen und gegeneinander Kämpfen etwas sehr menschliches.,['neutral'],GENAU,11,12
"@Annina Annina - die Träumerin. Mit der Annahme wird sich rein gar nichts ändern. Das ist reines Wunschdenken. Und mit unserer Initiative bewirken wir ganz sicher kein Umdenken. Sollte keine Schweizer Geld mehr fliessen dann kommt es anderswo her und die machen dann die guten Renditen für ihre ""AHV und PK"".",['neutral'],LOVE IT,9,17
@Mensch mega menschlich (nicht),['negative'],UNNÖTIG,4,4
@Realo Sehr richtig beschrieben. Aber eben die grosse Mehrheit unserer Gattung denkt sehr ungern etwas weiter...,['negative'],GENAU,1 Leserin),2
Könnt ihr mal auf Videos verzichten?,['negative'],jetzt bewerten,0,0
Ich finde die blaue Hintergrundfarbe nicht so toll. Kann ich das bei mir ändern?,['negative'],jetzt bewerten,0,0
@Farbenblinder Gelbe Schrift auf blauem Grund wäre die beste Möglichkeit.,['positive'],QUATSCH,2,4
Ihr könnt euch den Artikel sparen mein Stimmzettel liegt bereits bei der Gemeinde.,['negative'],jetzt bewerten,0,0
SIGI ist..,['negative'],jetzt bewerten,0,0
Es verwundert mich das ausgerechnet die SVP im Nein-Lager ist.,['neutral'],jetzt bewerten,0,0
Ich stimme mit Ja für die Initiative weil ich davon überzeugt bin dass die Schweiz es nicht nötig hat ihr Geld mit dem Leid von Menschen auf dieser Welt zu vermehren. Bitte denkt daran dass es schlussendlich um Menschenleben geht. Auch wenn es ein kleiner Beitrag ist wäre es ein richtiger und wichtiger Schritt in eine friedlichere Welt. Die Schweiz würde als gutes Beispiel für die Welt voraus gehen und wir könnten stolz darauf sein. Natürlich töten schlussendlich Menschen andere Menschen aber mit weniger Waffen wird dies zumindest ein wenig schwerer.,['neutral'],jetzt bewerten,0,0
@A.B Also wenn Sie glauben dass wegen diesem Gesetz weniger Waffen produziert werden... das ist Quatsch. Die einzigen die wir damit schaden ist die AHV IV und Pensionskassen... Die Gesetze sind schon streng genug. Und weitere Verschärfung hilft niemandem.,['neutral'],GENAU,35,48
@Truedat Ich gehe durchaus davon aus dass bei einer Annahme des Gesetzes in der Schweiz effektiv weniger Waffen produziert werden aus dem einfachem Grund weil weniger Geld in die Waffenproduktion fliessen wird. Ich bin zudem davon überzeugt dass die Waffenproduktion langfristig keine gute Investition für unsere AHV IV und Pensionskassen sind. Das Geld geht ja dabei nicht verloren sondern muss einfach anderwertig investiert werden und es gibt genügend Bereiche in denen sichlangfristige Investitionen durchaus profitabler zeigen.,['neutral'],QUATSCH,21,34
@Truedat heist das für sie.... Ich komme in ihr Haus und klaue ihre Sachen. Macht ja nix... Wenn nicht ich kommt sicher jemand anderes???? Das rechtfertigt niemals die lage. Darum ein JA,['negative'],QUATSCH,9,12
@A.B Und was ist mit den Investitionen in die grössten Waffenhersteller der Welt ausserhalb der kleinen Schweiz? Die werden keine Rakete keine Mine kein Kampfjet oder kein Kanonenrohr weniger herstellen.,['neutral'],GENAU,8,9
GSoA - nein danke.,['negative'],jetzt bewerten,0,0
@Citoyen Danke ich teile Ihre Meinung.,['neutral'],LOVE IT,4,6
Im Grund geht es gegen die Ausrüstung der eigenen Armee mit eigenen Mitteln. Das übrige ist nur Beipackung halt eben GSoA- Stil. Aber profitieren von der Sicherheit unseres Landes das will man schon.,['negative'],jetzt bewerten,0,0
"@Seppli Welche Sicherheit? Die mit unserem veraltetem Material? Es ist ganz anders weil zu viele ""wichtige"" Leute in der Schweiz wohnaftig sind bleibt immer irgendwo eine Stimme übrig die ein Veto für uns einreicht... Also nicht vergessen was wirklich zählt...",['negative'],SO NICHT,22,30
Online pizzabestellung,['positive'],jetzt bewerten,0,0
@Regierung Bern - Quattro Stagoni. Für alle Landessprachen.,['neutral'],UNNÖTIG,5,8
Ich lass gerne unproduktive Kommentare vom Stapel einfach so zum Spass 😉,['positive'],jetzt bewerten,0,0
Es geht um ein Verbot zur Finanzierung von Sicherheitsgütern welche zum Schutz von Ländern und deren Bewohnern sowie der Friedenssicherung dienen! Beispiel Libanon früher ein wohlhabender Kleinstaat die Schweiz des im nahen Ostens genannt heute zerbombt und geplündert,['neutral'],jetzt bewerten,0,0
@Freedom toll hat ja bis dato viel gebracht... im Gegenteil.,['positive'],GENAU,13,27
Eben genau,['positive'],jetzt bewerten,0,0
Oooh in Georgia werdet d Stimme neu zählt! SURPRISE!,['negative'],jetzt bewerten,0,0
10 faches Nein---nur Verlagerung.,['negative'],jetzt bewerten,0,0
@Chösus ein 1000 faches Ja als Antwort meiner Famimie zurück!,['negative'],QUATSCH,29,44
Wenn wir unser Kriegsmaterial nicht anschreiben weiss niemand woher es kommt.,['neutral'],jetzt bewerten,0,0
@Mrs. Kugla deshalb können wir auch über die KVI abstimmen.,['neutral'],GENAU,1 Leserin),1
Doppel-Nein,['positive'],jetzt bewerten,0,0
Gibt bei mir mal wieder ne komplette Nein-Runde.,['negative'],jetzt bewerten,0,0
eine weitere wohlfühl abstimmung welche keine wirkung zeigt. als ob die auf die geldmittel der schweiz angewiesen wären!! ach ja in aktien von airbus boing und gm dürfte man also auch nicgt mehr investieren und konsequenter weise auch in kein flugzeug dieser hersteller mehr einsteigen.,['neutral'],jetzt bewerten,0,0
"@cris Es ist auch den Initianten klar das diese Initiative global geben null Veränderung bringt es geht nur um das ""saubermann"" Image.",['neutral'],GENAU,13,29
Der Ultra-Kapitalismus ist in der Schweiz systemisch.,['neutral'],jetzt bewerten,0,0
Gut so!!! Ich habe freude.,['positive'],jetzt bewerten,0,0
Es gibt sie noch die guten Nachrichten.,['negative'],jetzt bewerten,0,0
Ein Schritt in die richtige Richtung. Nicht die Wirtschaft weiter schwächen. Wenn unser Wohlstand auch im nächsten Jahrzehnt Bestand haben soll müssen wir endlich vom hohen Ross herunter kommen und die angehenden grossen Wirtschaftszonen nicht belächeln. In 10Jahren steht keine europ. Nation mehr in den grössten fünf Wirtschaftsmächten dann bestimmen die Asiaten (China Indien Malaysia und Japan neben den USA Zitat von Achten) das Weltwirtschaftsgeschehen. Schauen wir dann mal wo unser Wohlstand noch steht. Von Sozialstaat alleine können noch keine Brötchen gebacken werden...,['positive'],jetzt bewerten,0,0
gut dann können wir uns die Milliarden die wir ins Ausland verschenken sparen und unsere ärmere Bevölkerung besser stellen.,['positive'],jetzt bewerten,0,0
Bravo. Krieg wird auch ohne Schweizer Rüstungsfirmen geführt..,['neutral'],jetzt bewerten,0,0
Die Kriegsmaterial Industrie wie RUAG Bürle Mowag bieten viele Arbeitsplätze bringen fürs Land Sicherheit und füllen Kanton und Staatskasse mit Steuergelder. Das ist meine Ansicht. Hpt. a.D!,['neutral'],jetzt bewerten,0,0
Die Reichen stimmen wir gerne ab,['neutral'],jetzt bewerten,0,0
Bezeichnend dass Kantone die beim Zählen nicht so gut sibd und spät Resultate liefern eher für diese Schädlichen Initiativen sind. Zählen und Kalkulieren müsste man können um bei Wirtschaftliche Initiativen richtig abzustimmen.,['neutral'],jetzt bewerten,0,0
Erst kommt das Fressen dann die Moral. B. Brecht,['neutral'],jetzt bewerten,0,0
Jeder redet hier von links und rechts. Es geht ja nicht darum was linke wählen oder was rechte wählen. An alle Wähler habt ihr schon mal was gewählt was nicht typisch eure orientierung spricht.,['negative'],jetzt bewerten,0,0
Mir wird übel wenn ich all diese Kommentare lese. Wie können Menschen nur so asozial und grässlich sein und ein paar Franken mehr Profit vor Menschenleben setzen. In was für einem Land mit was für Leuten leben wir hier eigentlich?! Ich glaube es geht uns einfach zu gut!,['negative'],jetzt bewerten,0,0
Der Tag und Weihnachten ist gerettet. Super Abstimmung,['positive'],jetzt bewerten,0,0
Bravo Schweiz !!! Beides top Resultate !! Richtig so !! Yes !!,['positive'],jetzt bewerten,0,0
Keller Sutter suggerierte Terror in der Schweiz,['neutral'],jetzt bewerten,0,0
@singvogel Führe das aus habe keine Ahnung was du meinst.,['neutral'],GENAU,18,21
Bravo Schweiz! Endlich mal wieder gute Abstimmungsresultate. Es zeigt auf dass wir unseren Wohlstand eben nicht so leichtfertig auf‘s Spiel setzen.,['positive'],jetzt bewerten,0,0
@Tolles Resultat Ja! Auf Kosten von von Natur und Kinder in entfernten Länder.,['neutral'],jetzt bewerten,0,0
@Tolles Resultat Aaahahahahaaaa ja klar träum weiter!!!!,['negative'],UNNÖTIG,20,51
@Tolles Resultat nein erstens ist es extrem knapp und zweitens ein Armutszeugnis für die Schweiz,['negative'],QUATSCH,56,82
"Es war zu erwarten dass unser ""neutraler Rechtsstaat"" die ""moralische Instanz"" Switzerland gerne weiterhin am Elend anderer mitverdient. Kriegsgewinnler sind wir traditionell schon länger.",['neutral'],jetzt bewerten,0,0
@K. Rieger-Moralisti neutral ist man wenn an Alle Wa ffen verkauft werden,['neutral'],jetzt bewerten,0,0
@K. Rieger-Moralisti Wir hätten uns bei einem JA mittels moralischer Instanz zur Weltpolizei aufgespielt so schaut es aus. Dennoch haben die Befürworter nicht verloren die Zeichen wurden deutlich gesetzt.,['neutral'],GENAU,23,29
Herrlich wie politisch links jedesmal ihre abgeschmetterten Initiativen feiert. Diesmal auch noch von der KVI profitiert ohne die wäre es 75-80% nein gewesen was man als klar versenkt werten darf. Es ist an der Zeit die 100‘000 nötigen Unterschriften zu verdreifachen (was angesichts der stark gewachsenen Bevölkerungszahl Sinn machen würde) damit wir nicht dauernd über solche Minderheitsmeinungen abstimmen müssen.,['positive'],jetzt bewerten,0,0
Ich hoffe beide (rotgrünen) Initiativen gehen hochkannt bachab.,['neutral'],jetzt bewerten,0,0
@Sebastian Schade! Es geht ja leider nur um Rot Grün und nicht die Sache,['negative'],QUATSCH,13,26
@Sebastian oh da freut sich ein peinlicher SVPler endlich wieder einmal gewonnen? und darum ein Armutszeugnis für die Schweiz!,['negative'],QUATSCH,33,55
"Guter Tag heute. Gott sei Dank schneiden wir uns selbst nicht ins Fleisch. Wir als kleines Land hätten wieder eine ""Vorbildrolle"" übernehmen sollen und den Rest der Welt intressierts nicht. Und wenn dann unser BIP oder AHVIV in ein paar Jahren in den Keller gerasselt währen würde man die Initianten wieder am rumjammern hören...",['negative'],jetzt bewerten,0,0
Sehr schön in einem Land zu leben das Kriegsgewinne befürwortet und die Grossen Firmen weiterhin Menschenrechtsverletzungen verbrechen dürfen. Geld ist der Schweiz wichtiger als alles andere... Ein Armutszeugniss,['neutral'],jetzt bewerten,0,0
@Nilos die Konzerne sind nicht alleine schuld. Vielfach verdient in den betroffenen Ländern die Regierung mit. Diese Initiative ist leider der komplett falsche Weg. Man müsste eher gegen die entsprechenden Regierungen vorgehen statt eine Flut an Klagen in der Schweiz auszulösen.,['negative'],LOVE IT,18,38
@Nilos Etwas weiterdenken hilft. Zum Glück macht dies der grösere Teil der CH-Bevölkerung!,['neutral'],LOVE IT,20,30
Waffenhandel ist meiner Meinung nach ein Verbrechen gegen die Menschlichkeit egal ob dieser legal durch FirmenStaaten oder illegal durch Privatpersonen vollzogen wird... Wie kann man den für Rüstungsgeschaffte abstimmen? Ich versteh solche Menschen nicht!,['negative'],jetzt bewerten,0,0
@Krieg ist ein Verbrechen Da sind wir uns wohl alle einig. Aber hast du das Gefühl dass die Schweiz hier etwas im Alleingang ändern kann? Nein. Wen interessiert es? Niemanden. Wer kommt für die immer höheren sozialen Kosten auf? Eben.,['negative'],GENAU,21,29
@Krieg ist ein Verbrechen Nur in der Schweiz! Im Jemen? Na wenn es für mein Portemonai gut ist ja.,['negative'],QUATSCH,14,21
Wieder mal sind niederlagen schwer zu akzeptieren. Das Volk hat gewählt.......nicht die Linken......,['negative'],jetzt bewerten,0,0
Fahne für nichts aufgehängt. -),['negative'],jetzt bewerten,0,0
Die Angstmache fällt das Wahlvieh immer rein,['negative'],jetzt bewerten,0,0
Typisch Profit geht immer vor Moral Ethik und Umweltschutz zumindest bei der Hälfte der Bevölkerung. Armselig.,['negative'],jetzt bewerten,0,0
@Crassus bern Nur dank Profit können Steuern bezahlt und dadurch u.a. die Ausgaben im Asylwesen der Sozialhilfe für Umweltschutz etc. gestemmt werden,['neutral'],GENAU,14,27
GSOA abschaffen,['negative'],jetzt bewerten,0,0
Wieder ein Tag an dem ich meinen roten Pass am liebsten abgeben würde. Wie kann man vom Geld und braunen Gedankengut so verblendet sein und den Rattenfängern glauben. Was ist mit Ethik Moral und Menschlichkeit?,['neutral'],jetzt bewerten,0,0
@Autsch Pass sofort abgeben und in an anderes super Labd auswandern. Die anderen Länder machen ja alles viel besser. Autsch kennt die anderen Länder besser. Träum weiter,['positive'],GENAU,26,37
@Autsch Geben Sie ihn ruhig ab! Ist schon richtig so!,['negative'],GENAU,29,38
Kampf Besiegen Gewinnen andere Untertan machen gehört zum Menschen. Videogames sind von Waffen beherrscht Strategiespiele geht es um Verdrängen des Anderen im Sport ist es das einzige Ziel den anderen zu Besiegen in der Wirtschaft im Kleinen angefangen bei zwei Bäckereien im Dorf bis hinauf zu den Weltkonzernen sogar in den Gesellschaftsspielen wie Eile mit Weile ... es gibt immer wenige Sieger und viele Verlierer. Warum soll das in dieser Volksinitiative am Ende nicht auch zum Tragen kommen?,['neutral'],jetzt bewerten,0,0
So und nun müssten die Initianten die Kosten für die Abstimmung bezahlen,['neutral'],jetzt bewerten,0,0
Wir sollten uns nicht mehr neutral nennen. Wer um des Geldes wegen Kriegsmaterial an Länder verkauft wo Krieg herrscht macht sich mitschuldig Punkt. So ticken halt die Leute hier sobald es ums Geld geht verlogen und Ego.,['negative'],jetzt bewerten,0,0
"An Nadja Kuhn. Genau mit ihrer Aussage betreffend ""KMU betrifft es nicht""zeigt dass Sie von der ganzen Materie keine Ahnung haben.",['neutral'],jetzt bewerten,0,0
Die Schweiz ist neutral 😉ausser man kann viel schmutziges Geld verdienen.,['negative'],jetzt bewerten,0,0
@Demokrat oder den Bückling vor den Amis mache,['neutral'],QUATSCH,27,34
@Demokrat Ein Land welches bewaffnete Truppen im Kosovo stationiert ist nicht neutral! ( KFOR ),['neutral'],QUATSCH,31,46
@Demokrat Die Schweiz ist neutral wir beliefern alle gleich und finanzieren alle gleich,['neutral'],GENAU,13,29
@Demokrat Absolut auf den Punkt gebracht!Auch nie Opfer oder Blut zu beklagen gehabt.....,['positive'],QUATSCH,16,23
@Demokrat Stimmt nach Brecht kommt das Fressen vor der Moral-aber Moral hat so wenige Kalorien und Kohlenhydrate und heizen tut sie auch nicht.,['neutral'],LOVE IT,10,12
Ich frage mich generell nicht nur bei diesen Themen heute wie sicher die Zählungen bei Abstimmungen und Wahlen sind. Ich weiss nicht wie die Prozesse bei den Abstimmungen ablaufen aber auch dort sitzen sicher viele Leute die energisch und dominant für ein Ja oder Nein sind und vermutlich Resultate fälschen können? Auch wäre ich der Meinung dass jemand vom Volk nur bei Themen Abstimmen darf wo ersie mindestens 3 Kontrollfragen beantworten muss um zu beweisen über das Thema Bescheid zu wissen und nicht einfach JaNein stimmt weil es von irgendeiner Partei Familienmitglied oder Beizenkumpel empfohlen wird. Nur das umzusetzen ist leider fast unmöglich.,['negative'],jetzt bewerten,0,0
@Richard schon gut herr trump,['positive'],LOVE IT,18,27
@Richard - dann geben Sie uns doch drei solcher Kontrollfragen zu der heutigen Abstimmung und gleich noch eine Argumentation was diese Kontrollfragen bewirken sollen? Oder wird man bei Richard persönlich vorbeigehen müssen und dann Ja oder Nein stimmen je nach dem wie es der Richard möchte?,['neutral'],GENAU,17,25
"@Richard ... aus diesem Grund ist Sonntag 1200Uhr SCHLUSS mit Couvert die noch Eintreffen und der Aufwand um zb die Abstimmungsunterlagen welche von ""Nichtwähler"" noch Nachträglich durch eine ""Macht"" ausfüllen und einfliessen zu lassen scheinen mir erheblich. Auch deshalb weil ein An-Abmelde System in jeder CH Gemeinde existiert und funktioniert. Aber ja. Mit Zugriff auf die Unterschriften von Bürgern welche von jeden von uns beim PassID Büro irgendwo elektronisch hinterlegt sind wäre sogar so etwas möglich. Aber eben Sonntag 1200uhr ist ENDE Geländer. Würde dann schwierig hier noch Massen Nachzufertigen und einfliessen zu lassen.",['negative'],jetzt bewerten,0,0
@Richard - Sie argumentieren antidemokrtisch. Für eine Oligarchie der Auserwählten?,['neutral'],GENAU,19,20
@Richard Warst du noch nie im Wahlbüro als Stimmenzähler?,['negative'],GENAU,7,9
@Degoutant Nein mich regt es nur auf wenn ich unzählige Menschen höre wie sie dafür oder dagegen sind aber keine Gründe nennen können oder kaum Ahnung haben um was es geht oder was bei einem JaNein die Auswirkungen sind. Am Ende entsteht ein Ja oder Nein weil auf irgendwelche politischen Parteien oder auf die mit der grössten Klappe gehört wird aber die Hälfte des Volks grundlegend nichts verstanden hat. Bei manchen der Themen wissen ja oft nicht mal die Initianten was bei einem JaNein ihrer Initiative passieren könnte. Die Schweiz ist längst keine Demokratie mehr mit dem System das wir haben bzw. mit dem Desinteresse des Volkes aktiv mitzumachen. Am schlimmsten wenn etwas angenommen wird und nachher alle jammern aber abstimmen gewesen waren die Jammer-Leute nicht. Und die Parteien und Politiker (vor allem Linke und Grüne) müssen lernen ein demokratisches JaNein zu akteptieren und die Themen nicht dauernd neu zu bringen bis es dann mal ein knappes Ja gibt.,['negative'],GENAU,11,16
Flugzeuge nicht nötig habe ich immer gesagt aber die Kriegsschiffe brauchen wir auf jeden Fall,['positive'],jetzt bewerten,0,0
Geld Geld Geld... aber wen wunderts? Egal ob Corona Umwelt oder Kriegsmaterial...,['negative'],jetzt bewerten,0,0
@Drg Kriegsmaterial hilft oft auch den Frieden zu wahren wenn sich 2 Seiten nicht angreifen weil beide schwer bewaffnet sind und sich keiner getraut anzufangen. Und verkauft die Schweiz kein Kriegsmaterial macht ein anderer das Geschäft. Man kann unser Land ja mit aller Politik und schrägen Ideen kaputt machen indem am Ende alle Firmen und Konzerne auswandern und wir wieder ein Entwicklungsland werden.,['neutral'],GENAU,33,41
Was würden wir wohl sagen wenn ein afrikanisches Land die gleiche Abstimmung mit Zielblick Schweiz machen würde? Wir haben ja schon Mühe mit den Entscheiden der EU,['neutral'],jetzt bewerten,0,0
ich stimmte nein weil mich es überhaupt nicht interessiert.,['negative'],jetzt bewerten,0,0
@lorenzo Ich genau auch nein.,['negative'],GENAU,11,24
2 x nein. heute ist ein guter tag. den befürwortern überlassen wir weiterhin die strassen und internetforen. denn gegnern die demokratie. einverstanden?,['neutral'],jetzt bewerten,0,0
@lorenzo Dann geh mal in ein Kriegsgebiet Jemen zum Beispiel vielleicht interessiert es Dich dann. Oder google mal Syngenta und Glencore. Wenn Dich das kalt lässt dann weiss ich also auch nicht.,['neutral'],QUATSCH,52,79
@lorenzo Kriege werden oft verhindert weil beide Seiten Waffen haben und sich deshalb niemand getraut die andere Seite anzugreifen. Schlimm aber wahr. Und wenn wir keine Waffen exportieren tut es ein anderes Land wir schaden nur unserer Wirtschaft und Arbeitsplätzen.,['neutral'],GENAU,16,23
@Richard Wenn aber beide Parteien keine Waffen haben verhindert das den Krieg auch. Cheggsch?,['neutral'],SO NICHT,8,18
@Chris habe gegoogelt...zahlen gute Dividenden.,['positive'],LOVE IT,4,6
Wie bei der letzten Abstimmung. Alles Manipuliert vom Staat,['negative'],jetzt bewerten,0,0
Die Schweiz wir in ca 40 Jahren weider ein armes Land sein aber CO2 neutral,['neutral'],jetzt bewerten,0,0
Nun werden die neuen Flieger teurer....!! Kosten sind egal die Schweizer wollen Kriege-Spielen...,['neutral'],jetzt bewerten,0,0
Super jetzt kann meine PK weiter Geld in die Herstellung von modernen Atombomben stecken. Wir sind und bleiben Schweizer das Geld hat Vorrang vor allem. So waren wir so sind wir so bleiben wir.,['neutral'],jetzt bewerten,0,0
@Raymond tja splange sie ihr Geld haben ) alles gut,['positive'],GENAU,12,19
@Raymond fur das brauchtes die Schweiz nicht das konnen die Russen und USA Indien selber bauen,['negative'],GENAU,30,38
Sehr gut so das weise Schweizer Volk weiss wohl woher das Geld kommt...,['positive'],jetzt bewerten,0,0
@Adrian Das Geld kommt aus Saudi Arabien,['neutral'],LOVE IT,7,12
Soviel zur Ethik. 95 jährige Greise mit desaströsen Massnahmen vor einem Erkältungsvirus schützen aber Waffen exportieren. Kluge Leute.,['neutral'],jetzt bewerten,0,0
Wie viele Stimmberechtigte gibt es im Kanton Aargau? Ca. 12.000 wohl kaum,['neutral'],jetzt bewerten,0,0
schade....,['negative'],jetzt bewerten,0,0
was mich erstaunt ist wie sich die landwirtschaft namentlich bauernbetriebe in den abstimmungskampf einmischte wurden sie pro orange flagge im garten bezahlt obwohl sie dadurch NULL betroffen sind? ich sehe den zusammenhang nicht.,['neutral'],jetzt bewerten,0,0
@Nix versteh und wiso mischt sich ein städter in die jagdgesetzinitiative ein obwohl sie dadurch NULL betroffen ist? Man könnte ja auch 40 krokodiele im zürichsee aussetzen und dann die ganze schweiz fragen ob man das jetzt möchte...,['neutral'],LOVE IT,8,15
Es gibt schon entsprechende Gesetze z.B. darf die Schweiz keine Waffen an Konflikt behaftete Länder ausliefern. Die Initiative geht zu weit weil auch die Schweiz von entsprechenden Importen abhängig ist.,['neutral'],jetzt bewerten,0,0
wer bei Kriegsmaterial Kleingeistig nur an Waffen denkt denkt nicht weit genug. Zur Eidämmung und Bekämpfung von Cyberkrieg benötigt es vor allem eine gute digitale Infrastruktur auch um Angriffe auf unsere Grund -Versorgungssysteme zu verhindern,['neutral'],jetzt bewerten,0,0
"Nur gut dass ich als Privataktionär immer noch die Aktien auslesen kann die voraussichtlich auch Gewinn abwerfen. Will ja schliesslich was für das investierte Kapital. Mit ""grünen"" Aktien habe ich bisher kein Silberstreifen am Horizont gesehen geschweige denn eine vernünftige Dividende oder Kurszuwachs. Daher bleibe ich meiner weltweiten Auswahl. In diesem Jahr habe ich bereits 18% ""Gewinn"" gemacht wenn ich denn realisiert hätte.",['negative'],jetzt bewerten,0,0
