Nof commentators,Average Comments/commentators,Average length of comment (in words),Median length of comment (in words),Nof comments positive,Nof comments neutral,Nof comments negative,Tendency to positive comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to positive comments,Tendency to neutral comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to neutral comments,Tendency to negative comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to negative comments
27,1.2592592592592593,194.23529411764707,122.5,2,14,18,0.08333333333333333,210,0.33055555555555555,1015,0.5138888888888888,1295
Text,Sentiment,main reaction amount,reaction amount,reactions,author
Tja hätten die Politik und das Spitalmanagement nicht jharelang schlicht gepennt. dann wäre diese Initiative nicht notwendig.,['negative'],GENAU,73,83
darum ein JA.,['negative'],GENAU,49,66
Die zwei sind wohl nicht in der Pflege tätig.,['neutral'],GENAU,67,93
wer milliarden für die impfpropaganda zum fenster raus werfen kann kann auch das spital-pflegepersonal fairer bezahlen und die arbeitsbedingungen verbessern. und kommt mir jetzt nicht wegen den gesundheitskosten. die explodieren nicht wegen dem personal sondern wegen überteuerten medikamenten.,['negative'],GENAU,96,135
@Spyy83 Nur bezahlt das nicht der Bund sondern der Bürger inform von Krankenkassenprämien.,['neutral'],GENAU,39,48
@Spyy83 wenn das alles wäre! Die Medikamente! Artzthonorare sind auch nicht ohne!,['neutral'],GENAU,25,27
@gyoengyi. Die Radiologie kostet auch nichts darum sind diese weit verbreitet. Acht bis siebzehn Uhr Job und zu hohe Tarife.,['neutral'],GENAU,9,12
"Das würde euch Jung-Politikern gerade so passen wenn der Souverän die VERSÄUMNISSE DER POLITIK weiterhin einfach ""vernünftig"" ertragen sollte! Die KRANKENKASSEN-LOBBYISTEN im NR & SR brauchen JETZT einen gewaltigen Schuss vor den Bug. Deshalb bitte ein MÄCHTIGES JA zur Pflegeinitiative einlegen !",['negative'],GENAU,76,105
@LodovicoSettembrini ..NR und SR müssen Mandatsfrei sein der Korruption wegen. Bald sind Wahlen.,['neutral'],GENAU,26,30
Ihr wollt ja sowieso nicht arbeiten ?! Die Generation der Plüsch- und Streichel CO,['neutral'],GENAU,25,63
@Hamster007 Sorry 70h pro woche ohne Pause Finden Sie das normal? Ich nicht darum tschüss Pflegeberuf,['negative'],GENAU,13,14
Meine Mutter arbeitet auf der Alterspsychiatrie als Pflegerin. Seit 10 Jahren gabs keine Lohnanpassungen mehr. Auf ihrer Station fehlt ein Arbeitspensum von ca. 250% Am Morgen sind sie zu zweit um 15-20 Personen zu waschen anziehen pflegen Frühstück bringen etc. etc. Glaubt mir ihr wollt nicht dass das so weitergeht. Darum ein fettes JA,['negative'],GENAU,73,94
@Yansmi Meine Lohnanpassung in den letzten 10 Jahren war 35 Franken. Mit 61 dann in die Rente gedrängt. Auf meine Kosten.,['neutral'],GENAU,19,25
Mein JA ist im Gemeindehaus !,['neutral'],GENAU,38,55
Sorry aber jeder der nein stimmt hat vermutlich ein gewaltiges problem... So zwischenmenschlich und leidet vermutlich an realitätsverlust... So arg,['neutral'],LOVE IT,44,70
Nur Ja Ja stimmen si geht's nur.,['negative'],GENAU,10,29
Die Mehrheit wird zum Glück Ja stimmen. Auch zum Covid Gesetz. Intelligenz gewinnt immer.,['neutral'],GENAU,24,45
Man hat schon vor Jahrzehnten verpasst speziell diesen Beruf zu fördern und die Bedingungen zu verbessern. Und nein Der Job hat auch mit der Pandemie keine starke Lobby oder Anerkennung bekommen. Jetzt reicht es einfach dem Pflegepersonal und es muss ein starkes Signal gesendet werden! Deshalb ein Ja!!! Und an alle die noch immer glauben Intensivplätze werden abgebaut Die Bettenzahl sinkt weil die Pflegenden aus dem Beruf aussteigen! Nachwuchs speziell in diesem Bereich kann nicht aus dem Ärmel geschüttelt werden. Bin seit 1992 im Job und schon damals redeten alle von Veränderung und Verbesserung die notwendig sei. Nach gut 30 Jahren ist es legitim das Ganze über den Bund laufen zu lassen sonst wird es schlicht keine Veränderung geben ausser zu Schlechten. Danke an alle die durchhalten und mein Verständnis für alle die nicht mehr können.,['negative'],GENAU,105,155
@oenck Habe schon JA für die Pflegeiniative gestimmt. Nachmachen..😊,['neutral'],GENAU,28,39
@oenck wäre dann nicht eine Verstaatlichung der Spitäler der bessere Schritt.,['neutral'],GENAU,14,23
@oenck Danke dir super geschrieben. Bin seit 1990 im Job. Du hast so recht. Die ganze Misere sah man schon vor über30 Jahren kommen. Wer wird uns mal im Spital oder Altersheim kompetent pflegen?,['negative'],GENAU,29,33
@oenck Wo steigt denn das Pflegepersonal wieder ein? Glaub kaum im LandStrassenGartenbau Tiefkühllager sondern in der StaatsVersicherungsverwaltung Labor Forschung KaderManagement. Vielleicht sollte man dort den Lohn kürzen und es für die Akutpflege brauchen. Nur so neben einer Ausbildungsoffensive macht man den Beruf attraktiver. Da möchte ich eine Initiative starten.,['neutral'],GENAU,7,8
Hier die Antwort die Sie nicht beantwortet haben.NEIN FÜR DIESEN LOHN WÜRDEN SIE NICHT IN DER PFLEGE ARBEITEN.,['neutral'],GENAU,94,129
@BödeBitte helft dem Personal.,['negative'],GENAU,17,28
