Nof commentators,Average Comments/commentators,Average length of comment (in words),Median length of comment (in words),Nof comments positive,Nof comments neutral,Nof comments negative,Tendency to positive comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to positive comments,Tendency to neutral comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to neutral comments,Tendency to negative comments (all main_reactions +/- added together and then divided by total reactions),# Reactions to negative comments
221,1.579185520361991,209.17191977077363,136,24,150,170,0.0031862228776069097,2461,0.2749631346113335,17970,0.18527491046977038,17424
Text,Sentiment,main reaction,reaction amount,reactions,author
"@Badener Bei den meisten hier ist die Meinung halt schon gemacht als Sie Juso gelesen haben. Sind wahrscheinlich dieselben welche sich nicht Impfen lassen und sich darüber beschweren, dass viele Menschen welche sich impfen liessen, teilweise negative Meinungen über solche Leute pflegen. Ich verstehe die Ablehnung ebenfalls nicht und die 100k stehen nicht im Initiativtext sondern waren nur ein erster Vorschlag.",['negative']
@Alu-Baba Genau wie die Ablehnung wenn SVP Vorschläge machen.,['neutral']
Hat der SP-Schulleiter aus Zürich seine Abgangsentschädigung eigentlich zurückbezahlt?,['neutral']
"@Taner Wer von der SP ein Abzocker ist, ist ein gerechter Abzocker. Nur die anderen haben KEINE Moral.",['negative']
Falls Dividenden höher besteuert werden sie halt einfach nicht mehr ausbezahlt. Kursgewinne sind steuerfrei..,['neutral']
"@Breitwienix Selbes hab ich mir auch gedacht, dass wird so nie funktionieren. Neid ohne ökonomisches Verständnis über die wirklichen Folgen, wäre das Ergebnis wirklich positiv , war noch nie ein guter Ratgeber. Dann kauft man einfach Aktien die keine Dividende bezahlen und dieses Geld reinvestieren. Und da gäbe es noch unzählige Möglichkeiten mehr, diese Steuer zu vermeiden. Wie bei der KVI, es zählt nicht allein die ""bessere"" Moral, sondern welches Ergebnis am Ende steht. Dies wäre der nächste Schuss ins eigen Knie.",['negative']
"Es kommt nicht oft vor, dass ich JUSO-Ideen unterstütze, doch dieses Mal erhalten sie mein klares JA dafür. All diese Börsen-, Immobilien- und sonstigen Spe(c)kulanten werden immer reicher und gieriger, während dem der untere Mittelstand verarmt. Natürlich ist das Parlament (fast) geschlossen dagegen, weil sie ebenfalls zu den Absahnern gehören.",['neutral']
@masquerade Sie unterstützen die Juso immer !,['neutral']
"Die Kommentare machen deutlich, dass das Gros den Inhalt nicht verstanden hat.",['neutral']
JuSo Jung SOZIALISTEN und eine weitere kommunistische Umverteilungsidee. Umverteilung vom wertschöpfenden Mittelstand zur konsumierenden und überbordenden Sozialindustrie.,['neutral']
Lieber Steurn runter für die einfachen Leute und dafür einen schlankeren Staat. Aber das begreifen die Linken nie. Mein NEIN ist sicher.,['negative']
"Man sollte diesen jungen Menschen, eine sinnvolle Arbeit zuweisen. So das Sie bereits am Mittag übermüdet sind.",['neutral']
@Tino1991 Was für eine denn ?,['negative']
"Zitat „Wer von seinem Vermögen lebt, soll mehr Steuern zahlen als jene, die jeden Tag aufstehen und arbeiten gehen.“ - Das klingt doch völlig logisch, menschlich und fair. Es würde mich brennend interessieren, aus welchen Gründen man da nur dagegen sein soll? Die meisten Menschen scheinen noch immer die Hoffnung zu haben, eines Tages zu den 1% zu gehören. Man wird nicht reich durch harte Arbeit oder wann hat jemand zuletzt einen reichen Bauarbeiter gesehen?",['neutral']
"@Alu-Baba .... richtig, durch harte arbeit kann man nicht reich werden, sondern nur das leben verkürtzen",['neutral']
"@Alu-Baba ja bringt nichts wenn man erst mit 20 Jahren sich mühe gibt. Hätten sie doch nur mehr hart gebüffelt, wie die sogenannten ,,Streber‘‘, müssten sie jetzt nicht über sie herziehen.",['negative']
"@Alu-Baba In Franken gerechnet zahlen die Reichen schon viel mehr Steuern als Sie denken. Diese Prozentrechnerei schafft nur Verwirrung und Spaltung. 1 Prozent von einer Million sind CHF 10'000.00. 1 Prozent von 8000 sind CHF 80.00. Ohne die Reichen würde unser Sozialsystem nicht funktionieren. Also, provoziert bitte die Reichen nicht, sonst gehen Sie ins Ausland. Das will ja die SP Die Schweiz verarmen lassen, damit die SP mehr Macht hat über die Gesellschaft. Denn arme Leute kann man leichter steuern. Ein sich einschleichender Kommunismus ist hier in der Schweiz nicht mehrheitsfähig. Also, überlegen bevor man schreibt, Alu-Baba. Ich bin übrigens nicht reich, habe aber trotzdem lieber ein direktdemokratisches kapitalistisches System, als ein Kommunistisches.",['negative']
"@Sipli Verhältnismässigkeit und Realitätssinn scheinen nicht Ihre Stärken zu sein. Bei einer Million bleiben mit 990'000 immer noch fast eine Million übrig, der Millionär bleibt Millionär und wird im nächsten Jahr, ohne einen Finger krumm gemacht zu haben, 1,5 Mal mehr Vermögen haben. Bei demjenigen der 80.- bezahlt, wird im nächsten Jahr weniger bezahlen müssen, weil er einen Teil seiner Anlage veräussern musste, um andere Lebenshaltungskosten damit finanzieren zu können. Ist bei Ihnen nun der Groschen gefallen?",['neutral']
"Die Antworten der Meisten überrascht mich hier. Ist es den Bürgerlichen so egal, dass die 1% der reichsten bald das halbe Land besitzen? Klingeln da nirgends die Alarmglocken? 99% der Leute müssen doch nicht Angst um das Geld der Superreichen haben, oder? Ich finde es stossend, dass Kapitalgewinne zu einem geringeren Prozentsatz besteuert werden als Lohn aus Arbeit. Würden wir höhere Kapitalgewinn- oder Transaktionssteuern erheben, hätten wir längst unsere Infrastruktur- oder AHV- Löcher gestopft. Wahrscheinlich ist die Ablehnung so hoch, weil auch der hinterletzte Tschumpel denkt, dass er noch Milliardär wird und seine Aktie beim Dorfkäser davon betroffen sein könnte. Dabei betrifft diese Initiative nur eine kleine, aber äusserst wohlhabende Gruppe. Bitte denkt daran, liebe Schweizer, lasst euch nicht blenden von UM und der Finanzindustrie.",['neutral']
"Wenn die Schere zwischen arm und reich immer grösser wird, dann braucht es eben solche Hammer-Forderungen. Die reiche Elite soll endlich mal wach gerüttelt werden und entweder anständige und sehr, sehr viel höhere Löhne bezahlen oder dann ihren Obolus zum Gemeinwohl abgeben. Das Leben besteht nicht nur aus Nehmen, es braucht auch das Geben! Die Reichen, die das nicht checken, müssen sich nicht wundern, wenn es auf anderem Weg eingefordert wird. - Sonst bin ich ja nicht so, aber in diesem Punkt unterstütze ich die Forderungen der JUSO. - Weiter so!",['positive']
"Typisch für die Jungsozialisten, die keine Ahnung vom Alltagsleben haben. ""Arbeiten sollen die andern, wir lassen uns aushalten"" ... bis +30 zuhause bei Mama wohnen und Kunstgeschichte studieren. Aber Ansprüche haben wie die Grossen! Geht so nicht.",['neutral']
"Die Linke will immer mehr besteuern und immer mehr davon profitieren. Ein Blick in den Nationalrat bestätigt schaut mal wie viele Linke beim Staat angestellt sind oder sonst wie Fördergelder beziehen. Immer fordern, wenig beitragen!",['neutral']
"Ja, klar für den ÖV sorry aber der wird schon genug subventioniert. Da fliesen schon die ganzen Parkplatzgelder hin, sehe nicht ein das der Vorstand noch mehr bekommt,zudem kommt noch das die Superreichen die Schweiz verlassen können denn sie sind nicht angewiesen auf uns, zum Schluss kommt eine kleine enderung und schon darf der Mittelstand dafür aufkommen. Wie wäre es mal mit sparen und nicht immer so viel ins Ausland zu verschenken, statt immer mehr zu verlangen, genug ist genug die Politik die momentan gebracht wird kostet und schadet nur der Bevölkerung wird mal zeit das sich dort oben was endert und nicht mit Erhöhungen noch mehr in die Armut stürzen zu lassen.",['negative']
JUSO Geht einfach nur arbeiten und macht was sinnvolles!,['positive']
"@Stony70 Obwohl ich bin zwar kein Juso Wähler aber ich finde es gut, dass Menschen versuchen die Gesellschaft zu verbessern (auch wenn man nicht immer einer Meinung ist). Das schlimmste sind meiner Meinung nach die ganzen Nichtwähler.",['positive']
@Stony70 das werden wir nie erleben… die sind für nichts zu gebrauchen,['negative']
"@Stony70  Woher weisst du, dass sie nicht arbeiten?",['neutral']
"@Nexa können sie mir bitte etwas gutes das von der juso kam nennen? ich sehe immer nur extreme ressourcen und geld verschwendung mit den initiativen die eh nicht angenommen werden, da sie viel zu extrem sind.... aber klar, macht weiter so und es werden immer wie mehr alles ablehnen das aus ihren mäulern kommt, da man sie nicht mehr für ganz nimmt",['negative']
"@Nexa Die Juso will die Gesellschaft nicht verbessern. Das sind alles junge Machtmenschen, die nur auf Ihre eigene Karriere achten.",['neutral']
"@Stony70 Einfach in den Roboter-Modus und machen was die Schweiz schon seit 100 Jahren macht? Finde ich nicht. ""Macht etwas sinnvolles"" lese ich andauernd. Schonmal darüber nachgedacht, dass sie bereits Sinnvolles machen;)? Aber klar, wenn Herr Köppel, Herr Glarner und Frau Blocher sagen, dass das völliger Unsinn ist, das muss das wohl stimmen....",['negative']
Geh mal arbeiten jsnsen als so stumpfsinnige initative zu lancieren.Die jansen muss sich immer wichtig machen dabri gehen alle ihre initiativen das loch ab!,['negative']
Ein Kommentar ist eigentlich überflüssig. Jusos und Linke geht arbeiten oder liegt ihr noch im warmen Nest? 0600 ist es gewesen.,['negative']
Ich denke die Juso's sollten es auch einmal mit regulärer Arbeit versuchen. Gilt auch für die Linken.,['neutral']
@Opa01 Wir Linken gehen ja arbeiten. Wer meinst du wer die ganzen Rechten subventioniert? Ausserdem muss ja auch jemand die SVP-Wähler auf den Sozialämtern und in den geschützten Einrichtungen betreuen.,['neutral']
Lasst doch einfach die JUSO noch bis zum 26. September träumen - dann wird das Volk klar entscheiden und eine weitere Initiative dieser Art wird mit mindestens zwei Dritteln abgelehnt.,['neutral']
"Also wenn man die 300 Reichsten in der Schweiz stärker besteuern will, ist die Grenze von 100'000 aber sehr tief! Das soll glauben wer will, dass diese Initiative nur das reichste 1 Prozent treffen soll!",['neutral']
Faszinierend wie viele Menschen das Gefühl haben sie würden eines Tages ausschliesslich mit Sparen zu den 1% gehören.,['neutral']
"JUSO, Rot-Grün, Links & Konsortien = nee, nee, never ever!!!",['negative']
Hi Jusos gründet eure eigene Firma und verteilt die Gewinne an alle. So einfach ist es ja angeblich,['negative']
Juso geht gar nicht.,['negative']
"Liebe Jusos. Wie wäre es, wenn ihr endlich mal einen Beitrag in Form von Wertschöpfung der Gesellschaft zukommen lassen würdet und nicht bei irgendwelchen staatsfinanzierten NGOs Kaffee trinken und über die ungerechte Welt monieren würdet. Wetten, ihr bekommt auf einmal einen ganz anderen Blick darauf, was der Begriff ""Arbeit"" heisst. Liebe Grüsse, ein bodenständiger Unternehmer.",['neutral']
"@SherlockHolmes Arbeit ist gut und recht, sofern die dazugehörenden Steuern für ALLE entsprechend ihrer ""Wertschöpfung"" - wie Sie's nennen - gelten. Nur allzuoft erhalten Reiche und Superreiche noch entsprechende Steuergeschenkli, von denen der Normalverdiener nur träumen kann. Abgesehen von den immer mehr steigenden, durchschnittlichen Lebenshaltungskosten.",['neutral']
"Die Freigrenze ist so hoch angesetzt, dass nur wenige Leute mehr belastet werden. Viele der Nein-Sager werden bei einem Ja gar nie mehr Steuern bezahlen müssen! Ich bin auch Aktienbesitzer und kassiere ziemlich Dividenden. Ich rühre dafür keinen Finger sondern schaue nur im Wirtschaftsteil wie sich das Ganze entwickelt. Am Ende zahle ich für mein so erzieltes Einkommen wesentlich weniger Steuern als die Arbeitenden auf dem Bau, im Spital, in der Migros usw.. Ehrlich und objektiv betrachtet, ist das ungerecht. Darum werde ich ein klares ""JA"" in die Urne legen.",['negative']
"@HelgaLand sie erzählen schon eher viel quatsch am stück. zb kk wird auch teurer da ihr kapital in die jusosteuer fällt. ergo kk prämie steigt. steigerung wird abgefedert. prämie sinkt. im gegenzug kann man in der steuererklärung weniger kk prämie abziehen. keine abzüge heisst höhere steuerlast. im klartext heisst das, dass jeder bürger mit lohnsteuern noch drauf zahlt obwohl angeblich was zurückkommt. die rechnung geht nicht auf.😡",['neutral']
@HelgaLand Ironie ist anders.,['negative']
"@HelgaLand Als aktiver Investor und Trader kann ich mit Garantie sagen, dass Sie entweder keine Aktien besitzen oder diese sicher nicht selbst verwalten. Man schaut nicht einfach schnell in den Wirtschaftsteil und macht 10% pro Jahr auf sein Vermögen (sonst wären wir alle Millionäre). Aktien können entgegen der Meinung der Juso auch sinken. Wenn der Kurs der Aktie um 10% sinkt, nützt mir meine 4% Dividende (was sehr hoch wäre) auch nicht viel.",['negative']
@HelgaLand Und wie kalkulieren sie das Risiko des Aktienverlustes? Dann sollen Verluste von Einkommen abziehbar sein? Mann kann ja nicht nur vom Gewinn was nehmen aber den Verlust ignorieren.,['neutral']
"@HelgaLand Die Aussage, dass Sie auf Dividenden weniger Steuern zahlen, als auf Arbeitseinkommen, ist schlicht und ergreifend falsch. Sie bezahlen haargenau gleich viel Einkommenssteuern wie auf Arbeitseinkommen. Auch im Bericht wird das falschdargestellt. lediglich wenn Sie mehr als 10% eine Firma besitzen, werden Dividenden tiefer besteuert. Das betrifft in der Schweiz meistens KMU Inhaber. Der Grund dafür ist, dass bevor Dividenden ausbezahlt werden, ja bereits der Gewinn der Firma versteuert wurde und so die Doppelbesteuerung, vor allem für Kleinunternehmen, gemildert werden soll.",['neutral']
"@HelgaLand Einkommen aus Dividenden werden nur reduziert besteuert, wenn man mind. 10% aller Anteile hält. Schwer zu glauben, dass Du an verschiedenen - offensichtlich börsenkotierten - Gesellschaften jeweils mindestens 10% hältst. Wenn es aber weniger sein sollte, dann bezahlst Du auf diesen Einkommen genau gleich viel wie der Büezer auf dem Bau. Im übrigen ist nirgendwo die Rede davon, dass gewisse Personen ""dank"" der Initiative gar nicht mehr besteuert werden. So ein kleines bisschen Plausibilität hätte Deinem Beitrag schon gut getan!",['negative']
"@HelgaLand Ich glaube Ihnen nicht, dass Sie Aktien besitzen. Die Nein-Sager sind nicht dumm, die wissen, dass diese Initiative sie nicht direkt betrifft. Es geht um den Wirtschaftsstandort Schweiz. Ohne die Reichen können unsere Sozialwerke gar nicht bezahlt werden. Die Reichen bezahlen in Franken gerechnet viel mehr an Steuern als der Mittelstand. Darum ein ganz klares Nein zur schleichenden Einführung des Kommunismus.",['negative']
"@HelgaLand und das Risiko mit Aktien und Investiment ist inbegriffen? Siete Jahr 1929 und 2008. Viele Investoren sind "" Dalle stelle alle stalle "" gegangen. Es wird sicher wieder in Zukunft ein Neuer Crash geben.",['neutral']
"Die verschwenderischen Juso wollen mal wieder die Sparsamen Menschen bestrafen! Die meisten Juso leben vom Staat und generieren keine Wertschöpfung! Sie geben das Geld lieber für Ferien, Sorry Bildungsreisen oder im Ausgang, Sorry soziale Kommunikation sus, statt zu sparen und so zu Reichtum zu kommen! Hatte das letzte mal 1999 mehr als 1 Woche Ferien pro Jahr und genau uns wollen diese Juso Ferientechniker und von der öffentlichen Hand lebende uns arbeitende bestrafen! Diese angehenden Akademiker wissen gar nicht was arbeiten heisst!",['neutral']
"@BigBerg Sie müssen nicht „sorry“ sage, ist doch alles wahr…",['neutral']
"@BigBerg Sie müssen nicht „sorry“ sage, ist doch alles wahr…",['neutral']
"@BigBerg, prima, ich gönne es Ihnen, BigBerg, dass Sie aus Ihren Aktien- und Immobilienanlagen über 100'000 Dividenden etc im Jahr erhalten, ohne einen Finger zu krümmen. Wenn es weniger ist, wird Ihnen auch nichts weggenommen.",['positive']
"@BigBerg Manchmal ist es unfassbar wieviele Vorurteile und Unsinn einige Menschen in ein Kommentar packen können. Es geht hier nicht um sparsame Menschen, es geht um Leute die heute schon ihr nur noch ihr Geld arbeiten lassen und darauf wesentlich weniger Steuern zahlen als die arbeitende Bevölkerung. Ihr Vermieter zum Beispiel, hatte vieleicht das Glück vor 30 Jahren auf günstigen oder vererbtem Land zu bauen und lebt heute davon, dass er sie mit einer hohen Miete jeden Monat schröpfen kann und dafür bezahlt er im Vergleich zu ihnen wesentlich weniger Steuern.",['negative']
@BigBerg  Du anscheinend auch nicht...,['negative']
"@BigBerg und du glaubst, dass du irgendwann ein Aktienportfolio von mehreren Millionen hast und deshalb von der Initiative betroffen wärst? Ich bin ja auch kein Fan der Juso, aber das hier schadet keinem einzigen normalem Arbeiter",['neutral']
"ok.Was hat die werte dame mit ihren bald 27 Jahren bis jetzt erwirtschaftet oder generiert?? Ach ja,Studentin und bei der Juso.",['neutral']
"@märtl76 die Frage ist wohl eher wieviel sie jemals Steuern bezahlt hat (oder jemals bezahlen wird)…, wird sich wahrscheinlich auch nicht dramatisch ändern wenn sie 50zig ist!!! Aber dann mit 65 der Allgemeinheit auf dem Portmonee liegen…",['neutral']
"Kapitaleinkünfte >100'000 ? Also, das bedeutet zum Beispiel, dass ich ~2.8 Mio CHF in Aktien eines Basler Multis investiert habe, um eine solche Dividende zu erhalten. Ist schon ne Menge Geld. Neben den Investitionen in Familie, Eigenheim etc. Mit einem ""normalen"" Lohn geht das nicht. Traurig ist, dass Gesetze immer der Realität hinterherhinken und die Superreichen genug Geld für Spezialisten haben, die wissen, wie man die Gesetze umgehen kann. Traurig ist auch, dass viele Leute meinen sie würden es schaffen, einen solchen Reichtum anzuhäufen und ihnen dann etwas weggenommen wird, falls sie es den schaffen.",['neutral']
@DrMichi Es heisst das 280'000 Schweizer über die PK 10.- investiert haben. Das geht sehr wohl.,['neutral']
"@DrMichi Wunderbar das es auch no ein anderer so sieht. Diese Newsseite ist voll von Leuten die alle daran glauben irgendwann im Lotto zu gewinnen und somit von der 99% Initiative betroffen zu sein. Die Chance das nur einer davon im Lotte gewinnt ist verschwindend klein, aber nun ja die Hoffnung stirbt ja bekanntlich zuletzt und lieber vorauschauend schon mal Nein stimmen, es könnte einen ja betreffen.",['negative']
Wieso spekulieren die Juso nicht an der Börse wenn man da so einfach Geld abholen kann?,['negative']
Geld arbeitet nicht. Juso auch nicht.,['negative']
Wo JUSO drauf steht steckt Kommunismus drin!,['negative']
@F-Type  Wieso?,['negative']
"Wieder einmal zeigt sich wie ""kleinkariert"" hier manche Menschen denken und den Sinn dieser Volkabstimmung nicht kapieren. Wahrscheinlich sind es genau diese Wähler die schon folgende Abstimmungen missverstanden und diese Wahlen bergab geschickt haben und lieber weiterzahlen - Medienabgabe - mehr Urlaub - Grundlohn - weniger Krankenkassenprämien - Familienausgleich - höhere Steuerfreibeträge - niedrigere Treibstoffsteuer Alle diese Abstimmungen wurden vom berechtigten Stimmvolk bergab geschickt. Das sind Ausgaben in 1000er Frankenbereich und mehr pro Jahr die jeder Bürger in der Schweiz gespart hätte ohne das diese an anderer Stelle wieder erhöht werden konnten. Oh man das ist so peinlich. Nun gut, logidches Denken wird ja schon gesetzeswegen nicht vermittelt. Wahrscheinlich war es auch eine Volksabstimmung und die schweizer Stimmberechtigten waren dagegen ... ) ) )",['negative']
"@Oxi, was Sie abstimmen, ist nach diesem Kommentar auch klar und jedes weitere Wort wäre schade und unnütz.",['negative']
@Oxi bist ossi? Denkste falsch und glaubst deine kake noch selber.,['negative']
"@Oxi, Interessant ist, dass viele Schreiberlinge gar nie in ihrem Leben von einem solchen Gesetz tangiert werden, weil sie einfach nie so viel Geld durch legale Arbeit zusammenkriegen. Viele Kommentare schiessen auf die JUSO und es geht nicht um Argumente. Denken ausgeschaltet. Trurig.",['neutral']
Das nein lager wird hoch sein!,['neutral']
"Was genau haben die Mitglieder der Juso selbst schon zum Steuersubstrat beigesteuert? Dir Bilanz wird wohl so aussehen, dass sie sich lediglich davon bedienen.",['neutral']
"@Weihnachtshase, wahrscheinlich hat die JUSO nicht viel dazu beigesteuert. Bei dieser Abstimmung geht es jedoch nicht darum. Oder?",['neutral']
deshalb lieben wir doch die jusos. wieder 10 mio fr an steuergeldern für eine unnütze abstimmung verschleudert.,['neutral']
@tschürpel Wie das Referendum bei Ehe für Alle oder das Referendum für Covid Gesetz. ),['neutral']
"Wieso nicht mal eine sinnvolle Initiative? Zb eine wo nur noch max. 1 Monatslohn Steuern gezahlt wird? Ich zahle mit 5000.- Lohn 14‘000fr Steuern, da stimmt schon lange nichts mehr.",['negative']
"@JonPietro Also wenn du mit 5'000.- Lohn 14'000.- Steuern zahlst wohnst du nicht in der Schweiz, weisst nicht wie man ne Steuererklärung ausfüllt oder hast diese Zahlen frei erfunden...",['neutral']
"@JonPietro frag such, was versteuert eine Rentnerin mit nur AHV. Wirst mit 50zig verarscht. Hast mit 65 nix mehr. Wissen nur die, die eine katastropfe erleben, bis zum ungewollten soz. Selber wieder in die arbeitswelt zurüvk gearbeitet.",['negative']
"@JonPietro Raten sie mal weshalb sie Steuern zahlen und andere nicht? Weil irgendwoher nun mal das Geld kommen muss und wenn sie eben als einer dieser 1% Gruppe sehr tief besteuert werden, dann muss folgerichtig die andere Gruppe mehr bezahlen. Wenn ich mir vor 10 Jahren noch Günstig ein Haus gekauft habe, 2 Kinder auf die Welt gestellt habe, dann zahle ich aufgrund Hyposchulden unter Abzüge durch die Kinder praktisch keine Steuern. Aber irgendwer muss ja bezahlen, am ende die Kinderlosen Mieter die mehr als 100k im Jahr verdienen.",['negative']
@JonPietro Müssten dann aber eher 5000.- pro Woche sein und nicht im Monat -) Da kann etwas wirklich nicht stimmen. Schon mal an einen Steuerberater gedacht?,['negative']
@JonPietro  und woher soll das Geld sonst kommen? Diese Initiative macht immerhin einen Vorschlag...,['neutral']
"@JonPietro Wo lebst du denn? Das kann nicht sein, als ich 5'000 verdient habe, habe ich maximal so um die 6'000 Steuern bezahlt. (dazumals keine Kinder, kein Eigenheim, keine Aktien etc., sprich 0815 Steuer). Du bezahlst garantiert keine 14'000 Steuern, das ist einfach gelogen.",['negative']
Es wird sowieso nicht angenommen.,['negative']
Die Juso will selber nicht arbeiten und nur abkassieren.,['neutral']
@bernost  Wie kommst du auf so eine Behauptung?,['neutral']
